user_id,ay,dolmus_km,otobus_km,metro_km,otomobil_km,ucak_km,aylik_co2_kg,sehir_kodu,arac_sahibi,lag_1_co2,lag_2_co2,lag_3_co2,lag_4_co2,target_next_month_co2
184,12,1509282,1908575,1045128,726435,44,260318.13,34,1,258961.52,258207.99,269081.49,275019.63,276398.51
184,13,1644417,1955602,976027,798410,44,276398.51,34,1,260318.13,258961.52,258207.99,269081.49,269665.84
184,14,1648237,1787831,1049962,785301,44,269665.84,34,1,276398.51,260318.13,258961.52,258207.99,264406.81
184,15,1478087,1937878,978770,792712,40,264406.81,34,1,269665.84,276398.51,260318.13,258961.52,250502.52
184,16,1478558,1744713,972512,728878,40,250502.52,34,1,264406.81,269665.84,276398.51,260318.13,264009.01
184,17,1475509,1936073,1044915,778933,40,264009.01,34,1,250502.52,264406.81,269665.84,276398.51,256019.08
184,18,1486397,1742021,968546,786379,44,256019.08,34,1,264009.01,250502.52,264406.81,269665.84,272410.02
184,19,1616352,1936614,972504,783805,40,272410.02,34,1,256019.08,264009.01,250502.52,264406.81,258574.59
184,20,1491780,1919687,1045852,714404,40,258574.59,34,1,272410.02,256019.08,264009.01,250502.52,257619.84
184,21,1481501,1787621,966946,786806,41,257619.84,34,1,258574.59,272410.02,256019.08,264009.01,273928.74
184,22,1618981,1941873,1062897,779836,43,273928.74,34,1,257619.84,258574.59,272410.02,256019.08,256838.6
184,23,1481371,1778838,955311,784425,44,256838.6,34,1,273928.74,257619.84,258574.59,272410.02,268355.91
184,24,1646919,1781985,960454,790755,40,268355.91,34,1,256838.6,273928.74,257619.84,258574.59,252197.86
184,25,1472897,1789832,977496,729917,44,252197.86,34,1,268355.91,256838.6,273928.74,257619.84,262354.11
184,26,1639230,1747668,1042033,730766,41,262354.11,34,1,252197.86,268355.91,256838.6,273928.74,267386.93
184,27,1634790,1760294,1056222,781320,44,267386.93,34,1,262354.11,252197.86,268355.91,256838.6,268516.4
184,28,1518159,1940011,1050507,795408,44,268516.4,34,1,267386.93,262354.11,252197.86,268355.91,252385.47
184,29,1505290,1751463,954634,730668,44,252385.47,34,1,268516.4,267386.93,262354.11,252197.86,261335.25
184,30,1615162,1757790,1056605,729415,44,261335.25,34,1,252385.47,268516.4,267386.93,262354.11,
185,1,2062049,2145099,865891,772237,23,307217.64,34,1,,,,,297221.79
185,2,1897720,2181837,791802,775984,25,297221.79,34,1,307217.64,,,,301706.09
185,3,1894698,2137887,864993,834913,23,301706.09,34,1,297221.79,307217.64,,,303170.03
185,4,1888549,2184750,784503,848515,23,303170.03,34,1,301706.09,297221.79,307217.64,,297881.25
185,5,1891730,2189767,785529,785072,23,297881.25,34,1,303170.03,301706.09,297221.79,307217.64,305600.13
185,6,2037846,2159326,869975,764358,23,305600.13,34,1,297881.25,303170.03,301706.09,297221.79,293583.02
185,7,1874654,1972163,868848,835365,23,293583.02,34,1,305600.13,297881.25,303170.03,301706.09,311850.18
185,8,2027231,2172455,794887,848890,25,311850.18,34,1,293583.02,305600.13,297881.25,303170.03,299334.34
185,9,1905148,2176961,869327,782198,25,299334.34,34,1,311850.18,293583.02,305600.13,297881.25,294866.66
185,10,2028909,1946500,804950,762269,25,294866.66,34,1,299334.34,311850.18,293583.02,305600.13,304355.85
185,11,2031995,1955468,875567,848241,25,304355.85,34,1,294866.66,299334.34,311850.18,293583.02,308366.69
185,12,2070847,2179182,801635,774569,23,308366.69,34,1,304355.85,294866.66,299334.34,311850.18,297880.43
185,13,2051133,1951494,781905,781602,23,297880.43,34,1,308366.69,304355.85,294866.66,299334.34,288385.26
185,14,1904290,1971871,802070,768735,25,288385.26,34,1,297880.43,308366.69,304355.85,294866.66,312423.96
185,15,2068191,2147576,797486,836871,25,312423.96,34,1,288385.26,297880.43,308366.69,304355.85,296421.72
185,16,1892341,2152521,864333,771346,25,296421.72,34,1,312423.96,288385.26,297880.43,308366.69,293338.14
185,17,1874811,2140373,794872,768047,25,293338.14,34,1,296421.72,312423.96,288385.26,297880.43,285893.47
185,18,1852651,1966429,871734,768044,25,285893.47,34,1,293338.14,296421.72,312423.96,288385.26,312929.9
185,19,2055433,2136135,802748,855995,25,312929.9,34,1,285893.47,293338.14,296421.72,312423.96,305902.32
185,20,2046336,2177721,798047,766189,25,305902.32,34,1,312929.9,285893.47,293338.14,296421.72,294722.27
185,21,1861548,2166250,799064,780171,23,294722.27,34,1,305902.32,312929.9,285893.47,293338.14,299511.04
185,22,2058798,1975390,804381,778997,25,299511.04,34,1,294722.27,305902.32,312929.9,285893.47,287414.83
185,23,1879377,1991024,788830,769416,25,287414.83,34,1,299511.04,294722.27,305902.32,312929.9,304497.36
185,24,1903721,2166007,867948,845805,23,304497.36,34,1,287414.83,299511.04,294722.27,305902.32,310904.64
185,25,2025903,2154682,787570,848935,23,310904.64,34,1,304497.36,287414.83,299511.04,294722.27,314108.22
185,26,2056381,2147329,862976,852214,23,314108.22,34,1,310904.64,304497.36,287414.83,299511.04,304845.14
185,27,2055980,1959879,863395,836604,23,304845.14,34,1,314108.22,310904.64,304497.36,287414.83,306379.3
185,28,2036932,2159580,804130,785536,26,306379.3,34,1,304845.14,314108.22,310904.64,304497.36,289931.18
185,29,1905120,1960969,861428,779516,23,289931.18,34,1,306379.3,304845.14,314108.22,310904.64,296505.85
185,30,1891281,2141049,863826,778451,25,296505.85,34,1,289931.18,306379.3,304845.14,314108.22,
186,1,1144997,1403962,1034740,436984,41,189335.16,34,1,,,,,186413.4
186,2,1056727,1393819,1056859,468700,41,186413.4,34,1,189335.16,,,,189480.45
186,3,1072101,1426542,1035356,480406,44,189480.45,34,1,186413.4,189335.16,,,189174.58
186,4,1172855,1401328,947503,432300,44,189174.58,34,1,189480.45,186413.4,189335.16,,191337.49
186,5,1161217,1429274,1042932,434302,41,191337.49,34,1,189174.58,189480.45,186413.4,189335.16,192887.82
186,6,1152599,1393982,1046729,473354,41,192887.82,34,1,191337.49,189174.58,189480.45,186413.4,184882.45
186,7,1066104,1421141,1043230,434804,41,184882.45,34,1,192887.82,191337.49,189174.58,189480.45,187165.44
186,8,1069242,1396405,1034397,470941,40,187165.44,34,1,184882.45,192887.82,191337.49,189174.58,193677.09
186,9,1149755,1548049,954555,429532,44,193677.09,34,1,187165.44,184882.45,192887.82,191337.49,188083.68
186,10,1054736,1420154,1051238,477469,41,188083.68,34,1,193677.09,187165.44,184882.45,192887.82,186717.42
186,11,1059344,1427905,947319,474358,41,186717.42,34,1,188083.68,193677.09,187165.44,184882.45,188782.18
186,12,1155930,1411853,954726,433917,45,188782.18,34,1,186717.42,188083.68,193677.09,187165.44,188542.06
186,13,1064056,1527605,1040365,428027,41,188542.06,34,1,188782.18,186717.42,188083.68,193677.09,196448.64
186,14,1151033,1520758,962544,470545,40,196448.64,34,1,188542.06,188782.18,186717.42,188083.68,188091.82
186,15,1054976,1431229,1040033,474297,40,188091.82,34,1,196448.64,188542.06,188782.18,186717.42,189071.4
186,16,1159022,1424143,959965,428255,41,189071.4,34,1,188091.82,196448.64,188542.06,188782.18,200083.16
186,17,1155375,1547404,1039026,481425,45,200083.16,34,1,189071.4,188091.82,196448.64,188542.06,192381.64
186,18,1051822,1532577,1045247,476195,45,192381.64,34,1,200083.16,189071.4,188091.82,196448.64,197817.22
186,19,1148842,1521175,1057208,469844,41,197817.22,34,1,192381.64,200083.16,189071.4,188091.82,195017.63
186,20,1147382,1561777,966105,437637,41,195017.63,34,1,197817.22,192381.64,200083.16,189071.4,188027.0
186,21,1052560,1428288,1036641,477295,41,188027.0,34,1,195017.63,197817.22,192381.64,200083.16,195548.14
186,22,1156337,1545103,1037042,431881,41,195548.14,34,1,188027.0,195017.63,197817.22,192381.64,185523.42
186,23,1063416,1399530,951569,470570,41,185523.42,34,1,195548.14,188027.0,195017.63,197817.22,187774.41
186,24,1054602,1418950,1050030,474909,45,187774.41,34,1,185523.42,195548.14,188027.0,195017.63,191808.35
186,25,1143935,1429850,950285,468561,45,191808.35,34,1,187774.41,185523.42,195548.14,188027.0,191663.93
186,26,1042829,1556370,957840,479605,45,191663.93,34,1,191808.35,187774.41,185523.42,195548.14,193728.29
186,27,1156072,1534140,970623,429083,40,193728.29,34,1,191663.93,191808.35,187774.41,185523.42,199487.59
186,28,1162460,1522599,1036957,481604,45,199487.59,34,1,193728.29,191663.93,191808.35,187774.41,199897.02
186,29,1173162,1550125,959536,479811,41,199897.02,34,1,199487.59,193728.29,191663.93,191808.35,186962.86
186,30,1054706,1408908,1041502,472045,45,186962.86,34,1,199897.02,199487.59,193728.29,191663.93,
187,1,1807380,1614810,704224,845887,34,272527.31,34,1,,,,,277680.5
187,2,1810519,1750195,704075,838042,34,277680.5,34,1,272527.31,,,,269760.88
187,3,1650590,1786213,642759,859658,33,269760.88,34,1,277680.5,272527.31,,,265135.01
187,4,1814304,1605637,648092,773426,34,265135.01,34,1,269760.88,277680.5,272527.31,,269419.72
187,5,1671904,1750684,637919,857907,33,269419.72,34,1,265135.01,269760.88,277680.5,272527.31,272497.34
187,6,1836511,1590020,699402,836987,34,272497.34,34,1,269419.72,265135.01,269760.88,277680.5,273241.81
187,7,1817658,1770263,711012,773122,37,273241.81,34,1,272497.34,269419.72,265135.01,269760.88,259733.96
187,8,1644465,1764107,642976,763080,37,259733.96,34,1,273241.81,272497.34,269419.72,265135.01,273350.32
187,9,1831149,1634194,638355,840947,37,273350.32,34,1,259733.96,273241.81,272497.34,269419.72,254252.66
187,10,1644936,1596468,650279,778339,37,254252.66,34,1,273350.32,259733.96,273241.81,272497.34,270507.38
187,11,1686328,1749340,716145,845958,37,270507.38,34,1,254252.66,273350.32,259733.96,273241.81,273322.96
187,12,1826532,1620501,645077,849088,34,273322.96,34,1,270507.38,254252.66,273350.32,259733.96,263252.27
187,13,1653221,1633029,656351,854125,34,263252.27,34,1,273322.96,270507.38,254252.66,273350.32,280839.8
187,14,1851373,1741271,717430,845408,37,280839.8,34,1,263252.27,273322.96,270507.38,254252.66,266829.26
187,15,1646073,1744135,717448,836282,37,266829.26,34,1,280839.8,263252.27,273322.96,270507.38,255464.94
187,16,1656571,1634477,652869,765333,33,255464.94,34,1,266829.26,280839.8,263252.27,273322.96,273267.11
187,17,1830436,1624315,641817,844489,34,273267.11,34,1,255464.94,266829.26,280839.8,263252.27,271858.51
187,18,1810159,1590528,647010,858159,34,271858.51,34,1,273267.11,255464.94,266829.26,280839.8,273875.11
187,19,1832170,1608262,657049,854645,37,273875.11,34,1,271858.51,273267.11,255464.94,266829.26,281400.62
187,20,1846685,1772537,646741,853389,37,281400.62,34,1,273875.11,271858.51,273267.11,255464.94,273218.0
187,21,1819821,1753590,718260,777716,33,273218.0,34,1,281400.62,273875.11,271858.51,273267.11,261936.14
187,22,1652755,1594978,645782,859431,34,261936.14,34,1,273218.0,281400.62,273875.11,271858.51,262974.21
187,23,1659231,1618129,709106,844008,37,262974.21,34,1,261936.14,273218.0,281400.62,273875.11,273334.77
187,24,1835870,1761196,714198,764685,37,273334.77,34,1,262974.21,261936.14,273218.0,281400.62,273504.91
187,25,1824926,1623209,651882,849764,34,273504.91,34,1,273334.77,262974.21,261936.14,273218.0,279914.6
187,26,1815160,1763704,702621,853478,37,279914.6,34,1,273504.91,273334.77,262974.21,261936.14,271483.71
187,27,1806922,1763814,709379,764635,34,271483.71,34,1,279914.6,273504.91,273334.77,262974.21,272015.9
187,28,1806445,1624042,657090,845197,37,272015.9,34,1,271483.71,279914.6,273504.91,273334.77,264922.88
187,29,1684420,1624163,718525,842997,37,264922.88,34,1,272015.9,271483.71,279914.6,273504.91,262465.8
187,30,1677419,1616778,637513,838975,37,262465.8,34,1,264922.88,272015.9,271483.71,279914.6,
188,1,1384217,1737438,733589,720969,21,239439.81,34,1,,,,,239388.27
188,2,1392400,1582697,741268,784845,21,239388.27,34,1,239439.81,,,,237820.49
188,3,1382255,1720584,739757,711109,23,237820.49,34,1,239388.27,239439.81,,,235983.79
188,4,1393908,1695259,677616,705433,24,235983.79,34,1,237820.49,239388.27,239439.81,,238079.52
188,5,1412389,1696567,723157,706484,21,238079.52,34,1,235983.79,237820.49,239388.27,239439.81,248173.8
188,6,1547095,1546415,736082,788839,21,248173.8,34,1,238079.52,235983.79,237820.49,239388.27,246579.84
188,7,1549380,1696539,665513,712795,23,246579.84,34,1,248173.8,238079.52,235983.79,237820.49,237905.69
188,8,1381004,1572068,722295,784982,21,237905.69,34,1,246579.84,248173.8,238079.52,235983.79,240184.72
188,9,1527776,1563268,740979,705431,23,240184.72,34,1,237905.69,246579.84,248173.8,238079.52,232507.25
188,10,1410264,1561323,676885,717350,21,232507.25,34,1,240184.72,237905.69,246579.84,248173.8,232281.73
188,11,1408013,1571421,728608,702355,23,232281.73,34,1,232507.25,240184.72,237905.69,246579.84,230584.18
188,12,1392994,1549632,741508,702078,21,230584.18,34,1,232281.73,232507.25,240184.72,237905.69,231594.58
188,13,1390992,1584065,728369,701152,23,231594.58,34,1,230584.18,232281.73,232507.25,240184.72,239894.57
188,14,1402567,1576956,724694,788834,21,239894.57,34,1,231594.58,230584.18,232281.73,232507.25,242465.35
188,15,1552356,1569435,737710,710790,23,242465.35,34,1,239894.57,231594.58,230584.18,232281.73,236996.0
188,16,1413908,1694967,671758,703489,21,236996.0,34,1,242465.35,239894.57,231594.58,230584.18,237881.49
188,17,1388190,1570510,736055,777760,23,237881.49,34,1,236996.0,242465.35,239894.57,231594.58,252630.44
188,18,1532471,1721261,669990,779764,23,252630.44,34,1,237881.49,236996.0,242465.35,239894.57,240190.96
188,19,1530627,1580067,672373,708173,21,240190.96,34,1,252630.44,237881.49,236996.0,242465.35,232326.08
188,20,1411700,1553990,666291,719638,22,232326.08,34,1,240190.96,252630.44,237881.49,236996.0,247085.33
188,21,1527596,1712496,724526,715903,23,247085.33,34,1,232326.08,240190.96,252630.44,237881.49,237114.43
188,22,1395986,1700872,662010,716722,22,237114.43,34,1,247085.33,232326.08,240190.96,252630.44,232784.94
188,23,1404476,1559103,730268,715887,21,232784.94,34,1,237114.43,247085.33,232326.08,240190.96,243622.84
188,24,1403008,1709370,661478,780002,21,243622.84,34,1,232784.94,237114.43,247085.33,232326.08,247372.61
188,25,1530835,1735715,663626,717099,23,247372.61,34,1,243622.84,232784.94,237114.43,247085.33,244640.24
188,26,1515509,1711827,667245,708233,21,244640.24,34,1,247372.61,243622.84,232784.94,237114.43,246104.3
188,27,1534239,1700098,660674,717637,23,246104.3,34,1,244640.24,247372.61,243622.84,232784.94,232234.36
188,28,1394622,1546939,738316,721036,21,232234.36,34,1,246104.3,244640.24,247372.61,243622.84,235910.69
188,29,1394297,1556609,667562,770447,23,235910.69,34,1,232234.36,246104.3,244640.24,247372.61,245682.62
188,30,1416625,1734855,665717,780467,22,245682.62,34,1,235910.69,232234.36,246104.3,244640.24,
189,1,1163311,2076537,1116795,268901,39,204829.01,34,1,,,,,205421.74
189,2,1173206,2090479,1089932,266789,44,205421.74,34,1,204829.01,,,,204725.93
189,3,1175391,2056246,1094698,272508,40,204725.93,34,1,205421.74,204829.01,,,214858.54
189,4,1161386,2267806,1115524,293060,44,214858.54,34,1,204725.93,205421.74,204829.01,,202091.76
189,5,1156051,2061641,1004892,271070,40,202091.76,34,1,214858.54,204725.93,205421.74,204829.01,206822.58
189,6,1046817,2245016,1110202,297840,40,206822.58,34,1,202091.76,214858.54,204725.93,205421.74,205637.2
189,7,1163966,2086349,1012613,291835,39,205637.2,34,1,206822.58,202091.76,214858.54,204725.93,195924.68
189,8,1062345,2072721,996501,266433,39,195924.68,34,1,205637.2,206822.58,202091.76,214858.54,215697.45
189,9,1171440,2301336,1012648,298352,40,215697.45,34,1,195924.68,205637.2,206822.58,202091.76,205976.43
189,10,1075252,2271019,1015863,273165,39,205976.43,34,1,215697.45,195924.68,205637.2,206822.58,198412.52
189,11,1046163,2057171,1109770,292210,39,198412.52,34,1,205976.43,215697.45,195924.68,205637.2,203827.85
189,12,1162525,2059688,1110100,267394,40,203827.85,34,1,198412.52,205976.43,215697.45,195924.68,206863.2
189,13,1064908,2269198,1000615,294055,40,206863.2,34,1,203827.85,198412.52,205976.43,215697.45,214891.01
189,14,1177041,2298045,1111170,268946,43,214891.01,34,1,206863.2,203827.85,198412.52,205976.43,210935.61
189,15,1152416,2275198,1013917,271109,40,210935.61,34,1,214891.01,206863.2,203827.85,198412.52,196074.19
189,16,1050598,2050627,1104214,267139,40,196074.19,34,1,210935.61,214891.01,206863.2,203827.85,205132.47
189,17,1166405,2051755,1024011,298442,40,205132.47,34,1,196074.19,210935.61,214891.01,206863.2,207143.65
189,18,1050169,2302857,1113151,271643,39,207143.65,34,1,205132.47,196074.19,210935.61,214891.01,209601.79
189,19,1153223,2243306,1006601,271856,40,209601.79,34,1,207143.65,205132.47,196074.19,210935.61,210778.81
189,20,1173575,2251708,1012399,265329,39,210778.81,34,1,209601.79,207143.65,205132.47,196074.19,213256.85
189,21,1164094,2282380,1092693,270761,43,213256.85,34,1,210778.81,209601.79,207143.65,205132.47,199659.25
189,22,1060521,2062189,1108238,293661,44,199659.25,34,1,213256.85,210778.81,209601.79,207143.65,205474.75
189,23,1045608,2263953,1010649,293128,44,205474.75,34,1,199659.25,213256.85,210778.81,209601.79,207391.38
189,24,1174741,2056035,1120903,297853,39,207391.38,34,1,205474.75,199659.25,213256.85,210778.81,207066.65
189,25,1048032,2296909,1017169,292579,39,207066.65,34,1,207391.38,205474.75,199659.25,213256.85,207003.14
189,26,1064140,2266264,1006304,296483,39,207003.14,34,1,207066.65,207391.38,205474.75,199659.25,198164.91
189,27,1050975,2101020,1105237,266505,40,198164.91,34,1,207003.14,207066.65,207391.38,205474.75,202725.78
189,28,1046647,2253657,1019429,265077,40,202725.78,34,1,198164.91,207003.14,207066.65,207391.38,211370.22
189,29,1154994,2288241,1025828,265858,40,211370.22,34,1,202725.78,198164.91,207003.14,207066.65,204096.43
189,30,1170334,2091168,999569,270316,40,204096.43,34,1,211370.22,202725.78,198164.91,207003.14,
190,1,1761029,1468890,785718,674323,41,249290.98,34,1,,,,,248749.5
190,2,1760840,1591532,780878,612490,39,248749.5,34,1,249290.98,,,,241871.97
190,3,1742615,1439657,779308,620011,42,241871.97,34,1,248749.5,249290.98,,,265583.97
190,4,1939454,1577013,854643,664058,42,265583.97,34,1,241871.97,248749.5,249290.98,,261619.72
190,5,1934712,1604553,794301,621743,42,261619.72,34,1,265583.97,241871.97,248749.5,249290.98,248871.29
190,6,1742902,1598516,864729,608212,38,248871.29,34,1,261619.72,265583.97,241871.97,248749.5,253484.33
190,7,1909247,1453910,795194,619504,42,253484.33,34,1,248871.29,261619.72,265583.97,241871.97,264615.14
190,8,1911661,1598251,855146,663359,39,264615.14,34,1,253484.33,248871.29,261619.72,265583.97,259509.35
190,9,1909143,1467281,851572,669910,43,259509.35,34,1,264615.14,253484.33,248871.29,261619.72,260257.72
190,10,1913907,1449221,864833,680745,38,260257.72,34,1,259509.35,264615.14,253484.33,248871.29,248388.85
190,11,1742806,1444019,857943,675779,42,248388.85,34,1,260257.72,259509.35,264615.14,253484.33,259421.02
190,12,1921870,1452471,871696,662985,39,259421.02,34,1,248388.85,260257.72,259509.35,264615.14,253628.47
190,13,1751076,1587689,792189,673322,43,253628.47,34,1,259421.02,248388.85,260257.72,259509.35,259031.47
190,14,1916134,1461959,790519,673184,42,259031.47,34,1,253628.47,259421.02,248388.85,260257.72,254902.95
190,15,1951233,1453194,796752,605110,38,254902.95,34,1,259031.47,253628.47,259421.02,248388.85,264845.94
190,16,1940485,1565191,788520,672671,39,264845.94,34,1,254902.95,259031.47,253628.47,259421.02,254776.78
190,17,1939314,1441195,862830,605789,42,254776.78,34,1,264845.94,254902.95,259031.47,253628.47,257514.04
190,18,1914214,1456371,779440,662352,39,257514.04,34,1,254776.78,264845.94,254902.95,259031.47,251303.54
190,19,1771639,1467532,859656,676163,42,251303.54,34,1,257514.04,254776.78,264845.94,254902.95,266034.29
190,20,1933908,1587618,849607,669045,38,266034.29,34,1,251303.54,257514.04,254776.78,264845.94,265678.71
190,21,1925882,1565818,857077,679609,42,265678.71,34,1,266034.29,251303.54,257514.04,254776.78,252087.69
190,22,1781231,1588113,866384,620843,42,252087.69,34,1,265678.71,266034.29,251303.54,257514.04,256462.28
190,23,1930162,1468544,855189,619776,39,256462.28,34,1,252087.69,265678.71,266034.29,251303.54,259070.73
190,24,1922035,1602286,779070,606423,38,259070.73,34,1,256462.28,252087.69,265678.71,266034.29,248886.27
190,25,1741640,1457954,860804,675157,38,248886.27,34,1,259070.73,256462.28,252087.69,265678.71,254780.45
190,26,1934255,1448817,865050,605528,42,254780.45,34,1,248886.27,259070.73,256462.28,252087.69,243367.16
190,27,1754278,1428222,854653,619772,43,243367.16,34,1,254780.45,248886.27,259070.73,256462.28,241905.13
190,28,1741043,1467520,798672,605063,42,241905.13,34,1,243367.16,254780.45,248886.27,259070.73,246161.85
190,29,1791807,1440503,860394,617054,38,246161.85,34,1,241905.13,243367.16,254780.45,248886.27,256182.46
190,30,1764085,1595881,873144,673742,39,256182.46,34,1,246161.85,241905.13,243367.16,254780.45,
191,1,1641086,1677902,1024003,553476,1,243267.93,34,1,,,,,258293.17
191,2,1762992,1711807,1040809,613682,1,258293.17,34,1,243267.93,,,,247299.53
191,3,1608745,1702956,1022717,610046,1,247299.53,34,1,258293.17,243267.93,,,247625.72
191,4,1636476,1710507,1147199,567539,1,247625.72,34,1,247299.53,258293.17,243267.93,,254173.84
191,5,1781299,1718123,1037130,552590,1,254173.84,34,1,247625.72,247299.53,258293.17,243267.93,250640.69
191,6,1602804,1850039,1122777,564945,1,250640.69,34,1,254173.84,247625.72,247299.53,258293.17,261543.97
191,7,1798152,1838323,1048179,564468,1,261543.97,34,1,250640.69,254173.84,247625.72,247299.53,256670.68
191,8,1644782,1844966,1035180,619956,1,256670.68,34,1,261543.97,250640.69,254173.84,247625.72,252221.0
191,9,1762220,1687702,1024686,561019,1,252221.0,34,1,256670.68,261543.97,250640.69,254173.84,263684.75
191,10,1757135,1839127,1044027,618071,1,263684.75,34,1,252221.0,256670.68,261543.97,250640.69,249752.98
191,11,1608223,1709857,1136793,613632,1,249752.98,34,1,263684.75,252221.0,256670.68,261543.97,251729.17
191,12,1618351,1883150,1039113,565743,1,251729.17,34,1,249752.98,263684.75,252221.0,256670.68,261721.96
191,13,1766298,1863309,1139876,561039,1,261721.96,34,1,251729.17,249752.98,263684.75,252221.0,259510.41
191,14,1760336,1686530,1147705,621319,1,259510.41,34,1,261721.96,251729.17,249752.98,263684.75,266625.33
191,15,1770785,1877101,1118868,609621,1,266625.33,34,1,259510.41,261721.96,251729.17,249752.98,255322.43
191,16,1776268,1691209,1136656,563275,1,255322.43,34,1,266625.33,259510.41,261721.96,251729.17,263518.9
191,17,1756648,1849348,1042481,612126,1,263518.9,34,1,255322.43,266625.33,259510.41,261721.96,265212.65
191,18,1784449,1847348,1038696,612542,1,265212.65,34,1,263518.9,255322.43,266625.33,259510.41,261367.19
191,19,1771207,1857947,1138386,556334,1,261367.19,34,1,265212.65,263518.9,255322.43,266625.33,242951.64
191,20,1609375,1689559,1047480,563078,1,242951.64,34,1,261367.19,265212.65,263518.9,255322.43,259847.25
191,21,1787727,1687452,1139149,606499,1,259847.25,34,1,242951.64,261367.19,265212.65,263518.9,257908.79
191,22,1749660,1711230,1050934,617424,1,257908.79,34,1,259847.25,242951.64,261367.19,265212.65,251099.68
191,23,1637033,1707588,1136257,609007,1,251099.68,34,1,257908.79,259847.25,242951.64,261367.19,252421.23
191,24,1620208,1872871,1137049,558994,1,252421.23,34,1,251099.68,257908.79,259847.25,242951.64,260167.5
191,25,1779753,1721648,1050215,616142,1,260167.5,34,1,252421.23,251099.68,257908.79,259847.25,267791.69
191,26,1776171,1876133,1129952,617111,1,267791.69,34,1,260167.5,252421.23,251099.68,257908.79,259722.49
191,27,1769232,1693570,1132533,616779,1,259722.49,34,1,267791.69,260167.5,252421.23,251099.68,250230.24
191,28,1640211,1673327,1143106,611715,1,250230.24,34,1,259722.49,267791.69,260167.5,252421.23,257935.4
191,29,1749990,1689308,1117408,615526,1,257935.4,34,1,250230.24,259722.49,267791.69,260167.5,266707.31
191,30,1781815,1863115,1117723,609294,1,266707.31,34,1,257935.4,250230.24,259722.49,267791.69,
192,1,1834320,1995398,1137090,724234,37,286329.15,34,1,,,,,282957.31
192,2,1703866,1986027,1140908,784252,41,282957.31,34,1,286329.15,,,,292475.04
192,3,1833043,1978692,1121899,803813,37,292475.04,34,1,282957.31,286329.15,,,290027.45
192,4,1878800,1998819,1116181,735498,37,290027.45,34,1,292475.04,282957.31,286329.15,,286424.0
192,5,1862583,1954750,1118876,727134,37,286424.0,34,1,290027.45,292475.04,282957.31,286329.15,292244.66
192,6,1860230,1976463,1029355,799621,37,292244.66,34,1,286424.0,290027.45,292475.04,282957.31,285288.57
192,7,1840485,2006031,1022596,724207,37,285288.57,34,1,292244.66,286424.0,290027.45,292475.04,279805.9
192,8,1855998,1793221,1128854,731534,41,279805.9,34,1,285288.57,292244.66,286424.0,290027.45,285078.79
192,9,1877038,1793260,1031025,792700,37,285078.79,34,1,279805.9,285288.57,292244.66,286424.0,278435.01
192,10,1845392,1807727,1027715,735674,37,278435.01,34,1,285078.79,279805.9,285288.57,292244.66,267488.6
192,11,1709401,1789834,1029133,720075,37,267488.6,34,1,278435.01,285078.79,279805.9,285288.57,274117.86
192,12,1685444,1950194,1144325,715466,40,274117.86,34,1,267488.6,278435.01,285078.79,279805.9,281384.93
192,13,1702480,1959760,1022297,801616,37,281384.93,34,1,274117.86,267488.6,278435.01,285078.79,280903.67
192,14,1681692,1965595,1121348,790456,40,280903.67,34,1,281384.93,274117.86,267488.6,278435.01,277985.41
192,15,1718563,1824538,1118440,797516,37,277985.41,34,1,280903.67,281384.93,274117.86,267488.6,268996.36
192,16,1671273,1820612,1118711,733602,37,268996.36,34,1,277985.41,280903.67,281384.93,274117.86,280464.23
192,17,1685947,1950389,1136097,786885,40,280464.23,34,1,268996.36,277985.41,280903.67,281384.93,274211.32
192,18,1680695,1810129,1117750,789690,37,274211.32,34,1,280464.23,268996.36,277985.41,280903.67,281746.86
192,19,1713331,1971875,1016383,793287,41,281746.86,34,1,274211.32,280464.23,268996.36,277985.41,275890.24
192,20,1681898,2000071,1031951,735031,41,275890.24,34,1,281746.86,274211.32,280464.23,268996.36,274571.25
192,21,1698506,1953686,1016855,732723,40,274571.25,34,1,275890.24,281746.86,274211.32,280464.23,285931.85
192,22,1850976,1800172,1116433,802118,37,285931.85,34,1,274571.25,275890.24,281746.86,274211.32,280951.86
192,23,1702926,1970397,1017912,792362,37,280951.86,34,1,285931.85,274571.25,275890.24,281746.86,294651.71
192,24,1864122,1979092,1137722,802541,37,294651.71,34,1,280951.86,285931.85,274571.25,275890.24,272561.66
192,25,1679623,1782187,1029812,801151,37,272561.66,34,1,294651.71,280951.86,285931.85,274571.25,269433.85
192,26,1696391,1825895,1020443,735864,37,269433.85,34,1,272561.66,294651.71,280951.86,285931.85,277185.67
192,27,1717429,1953548,1140277,725677,40,277185.67,34,1,269433.85,272561.66,294651.71,280951.86,289782.28
192,28,1869832,2006110,1118963,735333,41,289782.28,34,1,277185.67,269433.85,272561.66,294651.71,276919.4
192,29,1839844,1792806,1031673,729051,37,276919.4,34,1,289782.28,277185.67,269433.85,272561.66,291241.59
192,30,1853810,1958213,1037196,800138,41,291241.59,34,1,276919.4,289782.28,277185.67,269433.85,
193,1,1191966,1785330,978030,715346,22,232491.78,34,1,,,,,226089.06
193,2,1080953,1780911,980667,725711,20,226089.06,34,1,232491.78,,,,236041.48
193,3,1209676,1783831,1049642,729618,22,236041.48,34,1,226089.06,232491.78,,,232446.69
